Type,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Gender,Senior_Citizen,Partner,Dependents,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Year,Month,Day,dow
2.0,0.0,1.0,0.1772560694928757,1.0727365997541791,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.304180118203339,-0.6785044523263251,0.0,-1.1348643962751914
0.0,1.0,3.0,-0.6049601353539399,-0.8701598475854548,1.0,-0.4067735777920399,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3115534476085149,-1.2405116994269172,0.0,0.3596220359405314
2.0,0.0,1.0,0.5314671811216224,1.2653606977759244,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-0.9595080758766211,0.0,0.857784180012439
1.0,0.0,0.0,-1.2223697813179357,-1.5747585219281548,0.0,-0.4067735777920399,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.0075172889754513,0.0,-1.1348643962751914
0.0,0.0,0.0,-0.3737389930407302,-1.0852326186849224,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3115534476085149,0.16450641832456311,0.0,-1.633026540347099
2.0,1.0,2.0,1.5941005160078623,1.652781346052743,1.0,-0.4067735777920399,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
2.0,0.0,1.0,0.33222343083045236,1.0191494446654228,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.304180118203339,1.2885209125257473,0.0,0.857784180012439
1.0,1.0,3.0,-0.565603345172968,-0.31473622659794115,0.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7884067344461442,-0.9595080758766211,0.0,-0.13854010813137618
2.0,0.0,3.0,-1.0723220187529805,-0.12138797783175323,0.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-0.9595080758766211,0.0,1.3559463240843466
0.0,1.0,1.0,0.6224797584151198,0.6722812380773928,1.0,2.4583700972613354,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25788669187859736,-0.9595080758766211,0.0,-1.1348643962751914
1.0,0.0,1.0,-0.2040128353852891,0.8105940302659392,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.304180118203339,0.7265136654251553,0.0,-1.633026540347099
1.0,1.0,0.0,-0.03920627650246948,0.8764917480102205,1.0,2.4583700972613354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304180118203339,0.7265136654251553,0.0,-1.633026540347099
2.0,0.0,3.0,-1.0895406144571558,-0.035214039243077706,1.0,-0.4067735777920399,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304180118203339,0.4455100418748592,0.0,0.3596220359405314
0.0,0.0,0.0,0.4281556068965713,0.14147874240092925,1.0,-0.4067735777920399,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7884067344461442,-1.5215153229772131,0.0,-1.633026540347099
1.0,1.0,3.0,0.007529911837434593,0.295722850967214,1.0,-0.4067735777920399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2652600212837734,-0.9595080758766211,0.0,-0.6367022522032838
2.0,0.0,0.0,-1.2814049665893936,-0.6348108556415931,0.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25788669187859736,-0.9595080758766211,0.0,-1.1348643962751914
0.0,1.0,1.0,0.3691204216251135,-0.2082860671648714,1.0,-0.4067735777920399,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884067344461442,0.4455100418748592,0.0,-0.6367022522032838
2.0,0.0,0.0,0.38633901732928866,0.9880109626543888,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.7810334050409682,-1.5215153229772131,0.0,-0.13854010813137618
0.0,0.0,2.0,0.610180761483566,-1.258304646606716,0.0,-0.4067735777920399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3115534476085149,1.0075172889754513,0.0,-1.1348643962751914
0.0,1.0,2.0,1.407155762648246,0.46372582367790915,0.0,2.4583700972613354,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2652600212837734,0.4455100418748592,0.0,-1.1348643962751914
0.0,1.0,0.0,-0.8484802745987032,-1.1207160051626122,1.0,-0.4067735777920399,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3115534476085149,-0.11649720522573294,0.0,0.857784180012439
0.0,1.0,3.0,-1.2469677751810433,-1.6145868128725005,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.2885209125257473,0.0,0.3596220359405314
1.0,1.0,0.0,1.4612713491470823,1.5926768342640027,1.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.304180118203339,-0.397500828776029,0.0,-0.13854010813137618
2.0,1.0,2.0,0.5831229682341479,1.3066372902091554,1.0,-0.4067735777920399,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
1.0,1.0,1.0,0.9988290645206631,1.022770198387636,0.0,-0.4067735777920399,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.7810334050409682,0.7265136654251553,0.0,-1.1348643962751914
2.0,1.0,1.0,1.5744221209173765,1.6694368131749238,1.0,-0.4067735777920399,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
0.0,0.0,3.0,-0.6615355212390869,-0.34659885935341783,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7884067344461442,-0.6785044523263251,0.0,1.3559463240843466
0.0,1.0,2.0,-0.47951036665209207,-1.0120933934962146,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3115534476085149,-0.11649720522573294,0.0,0.857784180012439
2.0,1.0,1.0,-1.286324565362015,-0.4407384561309625,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304180118203339,1.5695245360760435,0.0,-1.633026540347099
0.0,1.0,2.0,0.9791506694301771,-0.7057776285969729,1.0,-0.4067735777920399,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3115534476085149,-0.397500828776029,0.0,-0.6367022522032838
0.0,1.0,2.0,1.8794372448199084,1.0387015147653744,0.0,-0.4067735777920399,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25788669187859736,-0.397500828776029,0.0,1.3559463240843466
0.0,0.0,2.0,-0.5287063543783069,-0.5761546453417383,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7884067344461442,1.2885209125257473,0.0,-0.13854010813137618
2.0,0.0,1.0,1.3997763644893138,1.6100564521306264,1.0,-0.4067735777920399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
1.0,1.0,3.0,-0.5360857525372391,0.20013495270078402,1.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2652600212837734,-1.5215153229772131,0.0,1.3559463240843466
2.0,0.0,3.0,-1.210070784386382,-0.4414626068754052,1.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-0.397500828776029,0.0,0.3596220359405314
2.0,1.0,1.0,1.7170904853233995,1.708540953374827,1.0,-0.4067735777920399,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
0.0,1.0,1.0,-0.8165028825766636,0.21027306312298114,0.0,-0.4067735777920399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25788669187859736,-0.397500828776029,0.0,1.3559463240843466
1.0,0.0,2.0,-0.973930043300551,-0.8571251341854871,1.0,-0.4067735777920399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,1.5695245360760435,0.0,0.857784180012439
2.0,0.0,3.0,-1.249427574567354,-0.3965652607199608,1.0,-0.4067735777920399,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-1.2405116994269172,0.0,1.3559463240843466
2.0,0.0,0.0,-1.0993798120023988,-0.39222035625330487,1.0,-0.4067735777920399,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,1.5695245360760435,0.0,-1.1348643962751914
1.0,0.0,1.0,-1.1387366021833707,-1.5899656875614503,1.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.0075172889754513,0.0,-1.1348643962751914
2.0,0.0,1.0,-1.26910596965784,-1.3401336807287356,1.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,-0.9595080758766211,0.0,0.3596220359405314
0.0,0.0,0.0,-0.2286108292483965,0.09802969773437016,0.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2652600212837734,0.4455100418748592,0.0,-1.1348643962751914
1.0,0.0,2.0,1.3186029847410594,-0.053317807854143986,1.0,-0.4067735777920399,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7884067344461442,1.2885209125257473,0.0,-0.13854010813137618
2.0,0.0,3.0,-1.2149903831590037,-0.6847772570081361,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25788669187859736,0.7265136654251553,0.0,-0.13854010813137618
2.0,0.0,1.0,-1.219909981931625,-0.4827391993086363,0.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,1.5695245360760435,0.0,-1.1348643962751914
2.0,1.0,2.0,1.0160476602248383,0.9076302300212545,1.0,-0.4067735777920399,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.25788669187859736,-1.5215153229772131,0.0,0.3596220359405314
2.0,0.0,1.0,-1.2346687782494894,-0.5131535305752277,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25788669187859736,-0.9595080758766211,0.0,-1.1348643962751914
0.0,1.0,3.0,-0.6935129132611265,-1.5544823010837605,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3115534476085149,1.5695245360760435,0.0,1.3559463240843466
2.0,0.0,0.0,0.8930576909093012,1.402949339220028,0.0,-0.4067735777920399,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
0.0,0.0,3.0,-1.2543471733399754,-1.5045158997172174,0.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,0.4455100418748592,0.0,-0.13854010813137618
1.0,1.0,0.0,0.3396028289893846,0.36524132243370855,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2652600212837734,-0.6785044523263251,0.0,0.857784180012439
2.0,0.0,1.0,0.6765953449139561,1.363845199020125,0.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-0.9595080758766211,0.0,0.857784180012439
1.0,1.0,2.0,-0.422934980766945,-0.7796410045301234,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3115534476085149,-0.9595080758766211,0.0,0.3596220359405314
0.0,1.0,3.0,0.553605375598419,-1.5602755070393017,1.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3115534476085149,1.5695245360760435,0.0,1.3559463240843466
1.0,1.0,1.0,-0.6074199347402506,-0.16628532398719761,1.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7884067344461442,-1.2405116994269172,0.0,-0.13854010813137618
0.0,0.0,3.0,-0.6836737157158835,-1.0200590516850836,0.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3115534476085149,-0.11649720522573294,0.0,0.857784180012439
0.0,0.0,2.0,0.19201486581074015,-1.4342732775062803,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3115534476085149,1.2885209125257473,0.0,0.3596220359405314
2.0,1.0,2.0,1.872057846660976,1.7266447219858934,0.0,-0.4067735777920399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
0.0,0.0,3.0,-1.1657943954327887,-1.4125487551730007,1.0,-0.4067735777920399,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,0.16450641832456311,0.0,-1.633026540347099
0.0,1.0,2.0,0.36174102346618126,0.6034869173553409,1.0,2.4583700972613354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25788669187859736,-0.9595080758766211,0.0,-1.1348643962751914
1.0,0.0,2.0,0.8610802988872617,0.9199407926767795,1.0,-0.4067735777920399,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.7810334050409682,1.0075172889754513,0.0,-0.13854010813137618
0.0,1.0,0.0,-0.12775905440965615,-1.3198574598843413,0.0,-0.4067735777920399,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3115534476085149,1.2885209125257473,0.0,0.3596220359405314
0.0,1.0,2.0,0.9766908700438665,-0.7376402613524496,1.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3115534476085149,-0.397500828776029,0.0,-0.6367022522032838
1.0,0.0,3.0,-1.210070784386382,-0.8042621298411735,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652600212837734,-0.9595080758766211,0.0,-0.6367022522032838
1.0,0.0,0.0,-1.2420481764084217,-0.9317126608630802,1.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652600212837734,1.2885209125257473,0.0,-0.6367022522032838
0.0,1.0,2.0,0.5437661780531761,-0.4899807067530628,0.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7884067344461442,1.5695245360760435,0.0,0.857784180012439
0.0,1.0,3.0,0.1231404829940394,-0.543567861841819,0.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,1.5695245360760435,0.0,0.857784180012439
1.0,0.0,2.0,-1.1288974046381277,-0.3364607489312207,0.0,-0.4067735777920399,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-0.11649720522573294,0.0,-1.633026540347099
2.0,1.0,1.0,-1.096920012616088,-0.1575955150538858,0.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-0.11649720522573294,0.0,-1.633026540347099
0.0,1.0,2.0,1.2767863951737768,0.5527963652443553,1.0,2.4583700972613354,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2652600212837734,-0.9595080758766211,0.0,-0.6367022522032838
0.0,1.0,3.0,-0.8558596727576354,-1.3234782136065546,0.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,0.7265136654251553,0.0,1.3559463240843466
1.0,1.0,3.0,-0.764847095464138,0.003890100956825476,0.0,-0.4067735777920399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2652600212837734,-0.397500828776029,0.0,-1.633026540347099
0.0,1.0,2.0,-0.8140430831903528,-0.6159829362860841,0.0,-0.4067735777920399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,0.4455100418748592,0.0,-0.6367022522032838
1.0,1.0,1.0,-1.229749179476868,-0.17207852994273884,0.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304180118203339,-0.397500828776029,0.0,-0.13854010813137618
2.0,0.0,0.0,-1.096920012616088,-0.30966717138684263,0.0,-0.4067735777920399,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,1.2885209125257473,0.0,1.3559463240843466
2.0,1.0,1.0,0.3150048351262772,1.132841111542919,1.0,-0.4067735777920399,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.304180118203339,-0.397500828776029,0.0,-0.13854010813137618
2.0,1.0,2.0,1.6851130933013598,1.636125878930562,0.0,-0.4067735777920399,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-0.6785044523263251,0.0,-1.1348643962751914
0.0,1.0,2.0,-1.0157466328678335,-1.6522426515835185,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.5695245360760435,0.0,1.3559463240843466
2.0,0.0,1.0,-1.2740255684304613,-0.38353054731999303,0.0,-0.4067735777920399,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.304180118203339,1.0075172889754513,0.0,-0.6367022522032838
0.0,1.0,2.0,-1.1042994107750201,-1.1916827781179922,1.0,-0.4067735777920399,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,1.2885209125257473,0.0,-0.13854010813137618
1.0,0.0,0.0,-1.2518873739536647,-1.1873378736513363,1.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,0.7265136654251553,0.0,0.857784180012439
0.0,1.0,1.0,-0.7796058917820025,-0.3263226385090236,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7884067344461442,-1.2405116994269172,0.0,-0.13854010813137618
0.0,1.0,2.0,0.8118843111610469,-0.763709688152385,0.0,-0.4067735777920399,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3115534476085149,-0.11649720522573294,0.0,0.857784180012439
2.0,1.0,1.0,1.0357260553153242,0.7990076183548568,0.0,-0.4067735777920399,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.25788669187859736,-0.397500828776029,0.0,1.3559463240843466
1.0,1.0,0.0,0.6519973510508487,1.3319825662646483,1.0,2.4583700972613354,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.304180118203339,-0.9595080758766211,0.0,0.857784180012439
1.0,0.0,3.0,-1.2445079757947324,-0.8274349536633384,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25788669187859736,1.5695245360760435,0.0,-0.13854010813137618
0.0,1.0,0.0,-0.8730782684618106,-0.9012983295964888,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3115534476085149,-1.2405116994269172,0.0,0.3596220359405314
2.0,1.0,3.0,1.6629748988245632,1.694057938485974,0.0,2.4583700972613354,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.304180118203339,-1.2405116994269172,0.0,0.857784180012439
1.0,0.0,1.0,1.2005326141981438,1.237118818742661,0.0,-0.4067735777920399,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.7810334050409682,-0.6785044523263251,0.0,-0.6367022522032838
0.0,1.0,2.0,1.048025052246878,0.0002693472346122186,1.0,2.4583700972613354,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7884067344461442,0.16450641832456311,0.0,1.3559463240843466
0.0,1.0,3.0,-1.1608747966601674,-1.5530339995948752,1.0,-0.4067735777920399,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.2885209125257473,0.0,0.3596220359405314
0.0,0.0,3.0,-0.8115832838040421,-0.2053894641871008,1.0,-0.4067735777920399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2652600212837734,1.2885209125257473,0.0,-0.6367022522032838
0.0,1.0,0.0,1.0431054534742565,1.3790523646534205,1.0,2.4583700972613354,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.304180118203339,-0.397500828776029,0.0,-0.13854010813137618
1.0,1.0,0.0,0.32238423328520943,0.7084887752995254,1.0,2.4583700972613354,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7810334050409682,1.2885209125257473,0.0,1.3559463240843466
0.0,0.0,0.0,0.5363867798942439,-0.11993967634286792,1.0,-0.4067735777920399,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7884067344461442,0.4455100418748592,0.0,-0.6367022522032838
0.0,1.0,0.0,-0.06626406975188763,0.26458436895618,0.0,-0.4067735777920399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652600212837734,-0.397500828776029,0.0,-1.633026540347099
2.0,0.0,3.0,-1.1165984077065738,-0.419013933797683,1.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25788669187859736,-0.9595080758766211,0.0,-1.1348643962751914
1.0,1.0,0.0,-0.8779978672344321,-0.5754304945972957,1.0,-0.4067735777920399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,0.16450641832456311,0.0,1.3559463240843466
0.0,0.0,0.0,-1.200231586841139,-1.2648220033067,1.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,-0.9595080758766211,0.0,0.3596220359405314
0.0,0.0,0.0,-0.8017440862587991,-1.3010295405288326,0.0,-0.4067735777920399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3115534476085149,0.7265136654251553,0.0,1.3559463240843466
0.0,1.0,2.0,0.08132389342675682,-0.768054592619041,1.0,-0.4067735777920399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3115534476085149,-1.2405116994269172,0.0,0.3596220359405314
2.0,1.0,1.0,0.5413063786668654,1.2711539037314656,0.0,-0.4067735777920399,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.304180118203339,-0.9595080758766211,0.0,0.857784180012439
1.0,1.0,1.0,1.2202110092886298,1.557193447786313,0.0,2.4583700972613354,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.304180118203339,-0.9595080758766211,0.0,0.857784180012439
0.0,1.0,3.0,-1.2641863708852183,-1.6602083097723876,1.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,1.5695245360760435,0.0,1.3559463240843466
1.0,0.0,1.0,-1.2371285776358003,-0.4841875007975216,1.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,0.7265136654251553,0.0,-1.1348643962751914
2.0,0.0,3.0,-1.0895406144571558,-0.8824704102409799,0.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,-0.9595080758766211,0.0,-0.13854010813137618
0.0,1.0,0.0,0.36666062223880275,-0.26983888044249676,1.0,-0.4067735777920399,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7884067344461442,0.7265136654251553,0.0,0.857784180012439
0.0,0.0,1.0,-1.2469677751810433,-1.3734446149730977,1.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3115534476085149,-0.6785044523263251,0.0,-1.633026540347099
1.0,0.0,3.0,-1.239588377022111,-1.0490250814627897,0.0,-0.4067735777920399,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,-1.2405116994269172,0.0,-0.13854010813137618
2.0,0.0,0.0,1.1956130154255225,1.49636478525313,0.0,-0.4067735777920399,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.304180118203339,-0.397500828776029,0.0,-0.13854010813137618
1.0,0.0,0.0,-1.2518873739536647,-1.1931310796068775,0.0,-0.4067735777920399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884067344461442,0.7265136654251553,0.0,0.857784180012439
0.0,1.0,2.0,0.3592812240798705,-1.2865465256399795,1.0,-0.4067735777920399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3115534476085149,1.2885209125257473,0.0,0.3596220359405314
2.0,0.0,1.0,0.639698354119295,1.0510120774208995,0.0,-0.4067735777920399,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.7810334050409682,-1.5215153229772131,0.0,-0.13854010813137618
0.0,1.0,2.0,1.284165793332709,0.8308702511103334,1.0,2.4583700972613354,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.25788669187859736,-0.11649720522573294,0.0,-0.6367022522032838
0.0,0.0,0.0,-0.38111839119966245,0.15016855133424106,0.0,-0.4067735777920399,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2652600212837734,-0.11649720522573294,0.0,-0.13854010813137618
2.0,0.0,1.0,-1.259266772112597,-0.28939095054244834,0.0,-0.4067735777920399,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810334050409682,-1.5215153229772131,0.0,-0.13854010813137618
2.0,0.0,3.0,-1.0403446267309409,-0.8107794865411574,0.0,-0.4067735777920399,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652600212837734,0.7265136654251553,0.0,0.3596220359405314
